movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry
216,12/11/2024,Container_643,643,Container,169,924,375.2734351,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
548,1/31/2021,Tanker_463,463,Tanker,708,202,75.4422013,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
531,7/15/2023,Passenger_445,445,Passenger,328,672,43.96031942,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
409,1/12/2023,Tanker_195,195,Tanker,529,16,949.7969712,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
780,2/28/2023,Passenger_914,914,Passenger,395,254,603.8186568,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
799,12/18/2021,Tanker_433,433,Tanker,282,565,643.3962719,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
245,6/4/2022,Container_970_2,970,Container,803,848,915.4187992,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
796,12/14/2022,Container_911,911,Container,272,563,550.8615046,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
230,4/26/2022,Container_548,5,Container,563,55,615.552837,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
408,8/24/2024,Tanker_489,489,Tanker,745,956,523.0385864,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
27,11/30/2022,Tanker_840_2,840,Tanker,189,272,175.9744607,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
340,11/12/2023,Passenger_724,72,Passenger,272,365,311.5109075,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
959,7/27/2023,Passenger_462,462,Passenger,733,108,884.3399116,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
443,11/1/2021,Tanker_474,474,Tanker,154,696,443.8643298,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
710,5/2/2021,Tanker_591,591,Tanker,961,447,204.1495353,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
108,6/20/2021,Container_90,90,Container,883,219,828.0403948,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
636,5/2/2021,Cargo_109,109,Cargo,895,637,87.304888,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
371,12/2/2023,Cargo_223,223,Cargo,761,196,639.530286,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
744,5/29/2022,Tanker_917,91,Tanker,371,531,700.1244809,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
928,1/29/2022,Cargo_541,541,Cargo,506,664,303.7682999,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
532,7/20/2022,Passenger_170,170,Passenger,761,812,166.8847928,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
102,7/19/2021,Tanker_808,808,Tanker,99,695,448.2927664,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
476,1/12/2021,Cargo_995,995,Cargo,563,568,755.0323048,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
123,1/2/2021,Cargo_245,245,Cargo,350,34,886.6915579,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
449,5/18/2023,Tanker_333,333,Tanker,748,232,815.3368985,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
61,9/22/2021,Passenger_997,997,Passenger,748,578,109.529198,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
641,5/28/2022,Container_167,167,Container,812,536,222.7765849,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
310,11/20/2023,Container_865,86,Container,224,534,616.9857351,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
201,5/27/2021,Passenger_629,629,Passenger,627,736,709.9101111,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
17,1/9/2022,Passenger_612,6,Passenger,460,905,8.738236922,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
888,12/16/2022,Tanker_837,837,Tanker,215,503,142.5737289,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
838,2/21/2023,Container_911,911,Container,282,134,94.01690797,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
812,8/29/2023,Passenger_95_3,95,Passenger,110,442,341.1092444,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
58,6/18/2021,Container_579,579,Container,198,253,680.8023052,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
349,7/9/2024,Passenger_775,775,Passenger,733,529,943.1941648,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
972,10/27/2024,Cargo_603,603,Cargo,45,590,89.52330879,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
579,1/15/2022,Passenger_234,234,Passenger,374,548,506.0913439,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
128,5/6/2022,Container_103,103,Container,224,582,372.4665959,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
141,1/27/2023,Tanker_417,417,Tanker,45,310,398.3215576,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
263,9/1/2024,Passenger_408,408,Passenger,629,177,68.04631836,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
973,5/19/2021,Cargo_289,289,Cargo,113,855,288.3208897,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
169,1/28/2023,Container_301,301,Container,761,401,252.4559961,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
903,8/14/2021,Tanker_572,572,Tanker,198,207,718.2986448,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
678,7/10/2021,Tanker_754,754,Tanker,883,996,641.8583322,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
922,7/9/2024,Cargo_939,939,Cargo,328,32,636.3104472,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
826,10/30/2023,Cargo_521,521,Cargo,154,346,519.2582529,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
332,1/30/2023,Passenger_648,648,Passenger,189,742,342.085188,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
828,5/30/2024,Tanker_916,916,Tanker,350,411,243.7920487,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
169,2/1/2021,Container_130,130,Container,154,843,11.28379904,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
291,12/27/2022,Tanker_640,640,Tanker,425,359,147.9280449,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
211,5/9/2022,Tanker_837,837,Tanker,460,643,219.8815407,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
133,5/11/2021,Passenger_293,293,Passenger,224,427,975.563533,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
90,3/22/2023,Cargo_479,479,Cargo,672,469,970.4516564,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
187,9/2/2023,Container_572,572,Container,282,498,767.6661609,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
120,10/19/2022,Cargo_200,200,Cargo,728,976,610.3260238,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
380,11/15/2023,Cargo_114,114,Cargo,371,760,668.8084043,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
71,4/15/2023,Container_780,780,Container,708,371,600.5490534,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
61,9/23/2021,Passenger_281,281,Passenger,705,417,646.8301431,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
990,6/30/2021,Passenger_892,892,Passenger,599,406,219.2369086,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
87,6/11/2024,Container_478,478,Container,282,736,976.7019166,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
74,12/19/2023,Cargo_987,987,Cargo,99,591,756.6385194,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
30,9/24/2022,Container_380,380,Container,728,534,234.243728,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
132,12/3/2023,Tanker_820,820,Tanker,131,430,513.6479396,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
528,7/24/2024,Passenger_737,737,Passenger,224,398,789.2173103,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
828,6/20/2021,Cargo_110,110,Cargo,425,555,911.1601075,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
735,10/15/2022,Tanker_697,697,Tanker,99,832,383.8444996,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
580,7/5/2022,Cargo_701,701,Cargo,708,967,483.7302818,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
85,10/24/2023,Tanker_858,858,Tanker,895,61,309.8826924,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
775,5/4/2021,Cargo_553,553,Cargo,728,237,376.5793539,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
37,7/22/2022,Tanker_100,100,Tanker,745,685,227.709349,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
631,1/29/2023,Passenger_155,155,Passenger,708,148,29.91170516,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
409,3/3/2024,Container_370,370,Container,113,611,416.3307975,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
883,7/17/2021,Passenger_268,268,Passenger,425,423,470.5785934,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
307,11/30/2024,Passenger_837,837,Passenger,598,190,779.8969126,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
639,11/9/2022,Cargo_934,934,Cargo,374,504,522.6215628,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
440,6/21/2024,Passenger_976,976,Passenger,961,509,326.3972243,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
522,12/11/2023,Passenger_545,545,Passenger,189,713,463.2428274,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
939,3/12/2024,Container_318,318,Container,506,826,796.132806,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
713,6/3/2022,Tanker_952,952,Tanker,110,956,480.9509504,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
414,2/11/2023,Cargo_855,855,Cargo,883,439,555.1830109,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
447,1/14/2024,Tanker_443,443,Tanker,131,689,172.9989445,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
705,9/14/2023,Container_521,521,Container,733,788,7.635283973,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
346,7/26/2023,Passenger_704,704,Passenger,627,988,929.6766453,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
168,12/5/2024,Container_702,702,Container,282,650,267.9648733,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
468,7/8/2024,Tanker_15,15,Tanker,672,246,347.57501,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
68,3/5/2023,Tanker_974,974,Tanker,215,342,114.8465671,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
169,5/6/2022,Cargo_541,541,Cargo,733,209,512.9979715,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
421,7/27/2024,Cargo_784_2,784,Cargo,705,197,737.0988465,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
797,5/11/2023,Container_343,343,Container,328,306,686.0670851,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
782,10/13/2022,Cargo_964,964,Cargo,272,498,855.6021148,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
260,9/12/2021,Tanker_891,891,Tanker,778,787,286.5700933,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
422,8/20/2023,Cargo_555,555,Cargo,778,291,314.6632802,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
153,1/24/2024,Tanker_471,471,Tanker,425,186,965.573543,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
755,4/2/2022,Cargo_603,603,Cargo,110,126,456.599798,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
246,10/23/2021,Passenger_747,747,Passenger,627,196,834.5137176,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
800,2/9/2023,Passenger_559,559,Passenger,374,433,611.50204,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
842,4/20/2022,Container_370,370,Container,224,412,180.8648007,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
689,10/30/2021,Tanker_754,754,Tanker,374,399,957.4381477,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
330,7/7/2021,Cargo_110,110,Cargo,215,317,324.4427906,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
953,3/22/2023,Tanker_446_2,446,Tanker,778,453,641.7915198,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
686,12/16/2024,Tanker_489,489,Tanker,672,647,254.5156483,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
646,6/7/2022,Tanker_691,691,Tanker,99,44,575.6681103,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
857,8/14/2021,Passenger_850,850,Passenger,154,891,541.1145627,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
882,9/13/2022,Container_575,575,Container,506,305,261.0382253,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
77,11/3/2023,Container_364,364,Container,45,138,988.7708844,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
882,6/25/2022,Container_702,70,Container,350,174,140.6835198,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
765,8/5/2023,Passenger_850,850,Passenger,563,547,443.0125423,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
206,4/7/2024,Cargo_76,76,Cargo,895,521,31.37748822,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
307,12/13/2021,Container_431,431,Container,748,88,682.7225778,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
753,12/7/2021,Tanker_466,466,Tanker,672,499,462.1035906,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
216,3/1/2024,Tanker_99,99,Tanker,131,221,560.0925592,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
452,12/19/2022,Passenger_439,43,Passenger,154,912,698.5072001,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
689,3/24/2024,Tanker_498,498,Tanker,895,309,764.0087411,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
651,2/25/2022,Passenger_293,293,Passenger,395,1000,965.8276912,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
910,1/13/2024,Passenger_472,472,Passenger,99,579,863.9961152,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
111,9/27/2024,Passenger_296,296,Passenger,189,965,323.8046957,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
295,12/23/2021,Tanker_572,572,Tanker,224,555,727.2647332,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
985,4/22/2024,Tanker_351,35,Tanker,224,126,75.96442316,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
569,2/12/2021,Passenger_906,906,Passenger,748,643,136.2068573,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
248,3/12/2021,Container_385,385,Container,737,478,459.6126171,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
290,11/10/2024,Passenger_545,54,Passenger,131,819,459.6245441,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
339,7/10/2024,Passenger_97,97,Passenger,629,391,505.7506529,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
554,6/26/2024,Tanker_115,115,Tanker,131,187,475.1970085,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
284,6/20/2024,Container_196,196,Container,425,113,641.3786792,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
622,2/10/2021,Container_367,367,Container,374,744,954.3454473,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
445,4/3/2023,Container_764_2,764,Container,761,233,172.6891305,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
610,3/9/2021,Passenger_445,445,Passenger,387,667,357.4624609,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
155,5/11/2022,Cargo_315,315,Cargo,803,134,74.26547659,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
624,9/30/2021,Tanker_990,990,Tanker,131,79,199.9831944,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
925,9/18/2021,Tanker_470,470,Tanker,883,711,987.3050997,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
135,6/8/2024,Passenger_228,22,Passenger,369,345,39.5567162,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
327,2/3/2023,Container_383,383,Container,291,567,213.6778231,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
694,3/19/2021,Tanker_925,925,Tanker,803,27,426.5043187,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
